scientific_name,latitude,longitude,url,image_url,observed_on,phenology,year,month
Yucca brevifolia,34.15579167,-116.52127833,https://www.inaturalist.org/observations/39379594,https://inaturalist-open-data.s3.amazonaws.com/photos/62466033/medium.jpg,2020-02-29,No Evidence of Flowering,2020,2
Yucca brevifolia,34.1074238818,-116.2665327962,https://www.inaturalist.org/observations/39364492,https://static.inaturalist.org/photos/62441418/medium.jpg,2020-02-29,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0136696119,-116.1707210542,https://www.inaturalist.org/observations/39357957,https://inaturalist-open-data.s3.amazonaws.com/photos/62430568/medium.jpg,2020-02-02,No Evidence of Flowering,2020,2
Yucca brevifolia,33.99369667,-115.99800833,https://www.inaturalist.org/observations/39338263,https://inaturalist-open-data.s3.amazonaws.com/photos/62396042/medium.jpg,2020-02-28,No Evidence of Flowering,2020,2
Yucca brevifolia,33.99373833,-115.998305,https://www.inaturalist.org/observations/39338226,https://inaturalist-open-data.s3.amazonaws.com/photos/62396000/medium.jpg,2020-02-28,No Evidence of Flowering,2020,2
Yucca brevifolia,33.99396167,-115.99865,https://www.inaturalist.org/observations/39338173,https://inaturalist-open-data.s3.amazonaws.com/photos/62395905/medium.jpg,2020-02-28,No Evidence of Flowering,2020,2
Yucca brevifolia,33.99159167,-116.00384445,https://www.inaturalist.org/observations/39338117,https://inaturalist-open-data.s3.amazonaws.com/photos/62395828/medium.jpg,2020-02-28,No Evidence of Flowering,2020,2
Yucca brevifolia,33.99126333,-116.00455555,https://www.inaturalist.org/observations/39337729,https://inaturalist-open-data.s3.amazonaws.com/photos/62395201/medium.jpg,2020-02-28,No Evidence of Flowering,2020,2
Yucca brevifolia,33.99029167,-116.00555555,https://www.inaturalist.org/observations/39337663,https://inaturalist-open-data.s3.amazonaws.com/photos/62395113/medium.jpg,2020-02-28,No Evidence of Flowering,2020,2
Yucca brevifolia,34.04185,-116.18554667,https://www.inaturalist.org/observations/39319689,https://static.inaturalist.org/photos/62364605/medium.jpg,2020-02-28,No Evidence of Flowering,2020,2
Yucca brevifolia,33.9988426842,-116.1448794832,https://www.inaturalist.org/observations/39223158,https://inaturalist-open-data.s3.amazonaws.com/photos/62200244/medium.jpg,2020-02-24,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0037609358,-116.1203700211,https://www.inaturalist.org/observations/39223139,https://inaturalist-open-data.s3.amazonaws.com/photos/62200200/medium.jpg,2020-02-24,No Evidence of Flowering,2020,2
Yucca brevifolia,36.327525,-117.1567083333,https://www.inaturalist.org/observations/39196208,https://inaturalist-open-data.s3.amazonaws.com/photos/62150465/medium.jpeg,2020-02-22,No Evidence of Flowering,2020,2
Yucca jaegeriana,36.0120809963,-115.4397891742,https://www.inaturalist.org/observations/39092195,https://inaturalist-open-data.s3.amazonaws.com/photos/62026936/medium.jpg,2020-02-22,No Evidence of Flowering,2020,2
Yucca brevifolia,34.6679481344,-118.1973274767,https://www.inaturalist.org/observations/39068330,https://inaturalist-open-data.s3.amazonaws.com/photos/61991550/medium.jpg,2020-02-22,No Evidence of Flowering,2020,2
Yucca brevifolia,34.665573699,-118.1969971246,https://www.inaturalist.org/observations/39068314,https://inaturalist-open-data.s3.amazonaws.com/photos/61991510/medium.jpg,2020-02-22,No Evidence of Flowering,2020,2
Yucca brevifolia,34.6678069411,-118.1944083796,https://www.inaturalist.org/observations/39068158,https://inaturalist-open-data.s3.amazonaws.com/photos/61991312/medium.jpg,2020-02-22,No Evidence of Flowering,2020,2
Yucca brevifolia,33.93076036,-116.13215114,https://www.inaturalist.org/observations/39065166,https://static.inaturalist.org/photos/61986416/medium.jpeg,2020-02-16,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0189027778,-116.158975,https://www.inaturalist.org/observations/39057173,https://inaturalist-open-data.s3.amazonaws.com/photos/61972840/medium.jpeg,2020-01-26,No Evidence of Flowering,2020,1
Yucca jaegeriana,36.0131817079,-115.4398614262,https://www.inaturalist.org/observations/39056774,https://inaturalist-open-data.s3.amazonaws.com/photos/61972181/medium.jpg,2020-02-22,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0945413569,-116.5308255517,https://www.inaturalist.org/observations/38810645,https://inaturalist-open-data.s3.amazonaws.com/photos/61738688/medium.jpg,2020-02-18,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0947948676,-116.5284573288,https://www.inaturalist.org/observations/38810574,https://inaturalist-open-data.s3.amazonaws.com/photos/61738543/medium.jpg,2020-02-18,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0934467223,-116.5286213626,https://www.inaturalist.org/observations/38810410,https://inaturalist-open-data.s3.amazonaws.com/photos/61738323/medium.jpg,2020-02-18,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0934262704,-116.5285248031,https://www.inaturalist.org/observations/38810363,https://inaturalist-open-data.s3.amazonaws.com/photos/61738276/medium.jpg,2020-02-18,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0935078264,-116.5284788703,https://www.inaturalist.org/observations/38810298,https://inaturalist-open-data.s3.amazonaws.com/photos/61738239/medium.jpg,2020-02-18,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0935664159,-116.5285099671,https://www.inaturalist.org/observations/38810262,https://inaturalist-open-data.s3.amazonaws.com/photos/61738217/medium.jpg,2020-02-18,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0936833015,-116.5284674709,https://www.inaturalist.org/observations/38810237,https://inaturalist-open-data.s3.amazonaws.com/photos/61738166/medium.jpg,2020-02-18,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0874917573,-116.5284823069,https://www.inaturalist.org/observations/38810074,https://inaturalist-open-data.s3.amazonaws.com/photos/61737863/medium.jpg,2020-02-18,No Evidence of Flowering,2020,2
Yucca brevifolia,34.087368669,-116.5286077001,https://www.inaturalist.org/observations/38810042,https://inaturalist-open-data.s3.amazonaws.com/photos/61737806/medium.jpg,2020-02-18,No Evidence of Flowering,2020,2
Yucca brevifolia,34.298378,-116.7954859,https://www.inaturalist.org/observations/38804322,https://static.inaturalist.org/photos/61728193/medium.jpeg,2020-02-17,No Evidence of Flowering,2020,2
Yucca jaegeriana,36.0896945,-115.45198,https://www.inaturalist.org/observations/38772757,https://static.inaturalist.org/photos/61675208/medium.jpg,2020-02-17,No Evidence of Flowering,2020,2
Yucca brevifolia,34.2357179438,-116.2299244449,https://www.inaturalist.org/observations/38726496,https://static.inaturalist.org/photos/61593933/medium.jpg,2020-02-16,No Evidence of Flowering,2020,2
Yucca brevifolia,33.992705,-116.06911383,https://www.inaturalist.org/observations/38682351,https://inaturalist-open-data.s3.amazonaws.com/photos/61514563/medium.jpg,2020-02-10,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0273150784,-116.1782425402,https://www.inaturalist.org/observations/38679085,https://inaturalist-open-data.s3.amazonaws.com/photos/125450704/medium.jpg,2020-02-15,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0269967091,-116.1468338576,https://www.inaturalist.org/observations/38656998,https://static.inaturalist.org/photos/61470427/medium.jpg,2020-02-13,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0300993602,-116.14456125,https://www.inaturalist.org/observations/38656830,https://static.inaturalist.org/photos/61470166/medium.jpg,2020-02-13,No Evidence of Flowering,2020,2
Yucca brevifolia,34.7748162831,-118.4585792945,https://www.inaturalist.org/observations/38652188,https://inaturalist-open-data.s3.amazonaws.com/photos/61462088/medium.jpg,2020-02-14,No Evidence of Flowering,2020,2
Yucca brevifolia,34.9103667131,-118.1636386283,https://www.inaturalist.org/observations/38650451,https://static.inaturalist.org/photos/61458863/medium.jpg,2020-02-14,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.9329694444,-115.062325,https://www.inaturalist.org/observations/38646899,https://inaturalist-open-data.s3.amazonaws.com/photos/61452724/medium.jpeg,2020-02-10,No Evidence of Flowering,2020,2
Yucca brevifolia,34.75366167,-118.49342167,https://www.inaturalist.org/observations/38642706,https://inaturalist-open-data.s3.amazonaws.com/photos/61445864/medium.jpg,2020-02-13,No Evidence of Flowering,2020,2
Yucca brevifolia,34.754105,-118.492845,https://www.inaturalist.org/observations/38616051,https://inaturalist-open-data.s3.amazonaws.com/photos/61445600/medium.jpg,2020-02-13,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.3618611111,-115.1707388889,https://www.inaturalist.org/observations/38576394,https://inaturalist-open-data.s3.amazonaws.com/photos/61328701/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca brevifolia,33.98853,-116.1630945,https://www.inaturalist.org/observations/38567804,https://static.inaturalist.org/photos/61314942/medium.jpg,2020-02-09,No Evidence of Flowering,2020,2
Yucca brevifolia,33.9830471,-116.154778,https://www.inaturalist.org/observations/38536574,https://static.inaturalist.org/photos/61261914/medium.jpeg,2020-01-20,No Evidence of Flowering,2020,1
Yucca jaegeriana,35.3089472222,-115.1561583333,https://www.inaturalist.org/observations/38528023,https://inaturalist-open-data.s3.amazonaws.com/photos/61245767/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.3005527778,-115.165725,https://www.inaturalist.org/observations/38527941,https://inaturalist-open-data.s3.amazonaws.com/photos/61245677/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.2960333333,-115.1725472222,https://www.inaturalist.org/observations/38527926,https://inaturalist-open-data.s3.amazonaws.com/photos/61245655/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.2887888889,-115.13115,https://www.inaturalist.org/observations/38527903,https://inaturalist-open-data.s3.amazonaws.com/photos/61245602/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.2877472222,-115.1288,https://www.inaturalist.org/observations/38527888,https://inaturalist-open-data.s3.amazonaws.com/photos/61245524/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.3013277778,-115.1221916667,https://www.inaturalist.org/observations/38527844,https://inaturalist-open-data.s3.amazonaws.com/photos/61245511/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.356175,-115.1037444444,https://www.inaturalist.org/observations/38527770,https://inaturalist-open-data.s3.amazonaws.com/photos/61245452/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.3303,-115.1752166667,https://www.inaturalist.org/observations/38527756,https://inaturalist-open-data.s3.amazonaws.com/photos/61245434/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.4290361111,-115.0701361111,https://www.inaturalist.org/observations/38527526,https://inaturalist-open-data.s3.amazonaws.com/photos/61245130/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.4642333333,-115.0520027778,https://www.inaturalist.org/observations/38527510,https://inaturalist-open-data.s3.amazonaws.com/photos/61245104/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.4893916667,-115.0422583333,https://www.inaturalist.org/observations/38527500,https://inaturalist-open-data.s3.amazonaws.com/photos/61245071/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.4896194444,-115.0419388889,https://www.inaturalist.org/observations/38527490,https://inaturalist-open-data.s3.amazonaws.com/photos/61245039/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,37.0932613,-113.9493145,https://www.inaturalist.org/observations/38511778,https://inaturalist-open-data.s3.amazonaws.com/photos/61217511/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.34705,-115.1799472222,https://www.inaturalist.org/observations/38487809,https://inaturalist-open-data.s3.amazonaws.com/photos/61175286/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.2968111111,-115.1713777778,https://www.inaturalist.org/observations/38487603,https://inaturalist-open-data.s3.amazonaws.com/photos/61174962/medium.jpeg,2020-02-09,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.2828666667,-115.1920861111,https://www.inaturalist.org/observations/38487582,https://inaturalist-open-data.s3.amazonaws.com/photos/61174883/medium.jpeg,2020-02-09,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.2895472222,-115.2268611111,https://www.inaturalist.org/observations/38487509,https://inaturalist-open-data.s3.amazonaws.com/photos/61174740/medium.jpeg,2020-02-09,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.2907194444,-115.2407083333,https://www.inaturalist.org/observations/38487497,https://inaturalist-open-data.s3.amazonaws.com/photos/61174705/medium.jpeg,2020-02-09,No Evidence of Flowering,2020,2
Yucca brevifolia,34.00238333,-116.0608055,https://www.inaturalist.org/observations/38487124,https://inaturalist-open-data.s3.amazonaws.com/photos/61174012/medium.jpg,2020-02-09,No Evidence of Flowering,2020,2
Yucca brevifolia,34.00183888,-116.147025,https://www.inaturalist.org/observations/38487040,https://inaturalist-open-data.s3.amazonaws.com/photos/61173831/medium.jpg,2020-02-09,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.2651888889,-115.2831805556,https://www.inaturalist.org/observations/38482126,https://inaturalist-open-data.s3.amazonaws.com/photos/61165064/medium.jpeg,2020-02-09,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.3100472222,-115.2281944444,https://www.inaturalist.org/observations/38481448,https://inaturalist-open-data.s3.amazonaws.com/photos/61164034/medium.jpeg,2020-02-09,No Evidence of Flowering,2020,2
Yucca jaegeriana,37.0628999734,-113.9039493333,https://www.inaturalist.org/observations/38477296,https://inaturalist-open-data.s3.amazonaws.com/photos/61156382/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca brevifolia,34.16264288,-116.5790312,https://www.inaturalist.org/observations/38452741,https://inaturalist-open-data.s3.amazonaws.com/photos/61114649/medium.jpeg,2020-02-08,No Evidence of Flowering,2020,2
Yucca brevifolia,34.02979167,-116.14741383,https://www.inaturalist.org/observations/38390299,https://static.inaturalist.org/photos/61006236/medium.jpg,2020-02-06,No Evidence of Flowering,2020,2
Yucca brevifolia,34.7253899059,-118.4772122651,https://www.inaturalist.org/observations/38375722,https://inaturalist-open-data.s3.amazonaws.com/photos/60982973/medium.jpeg,2020-02-03,No Evidence of Flowering,2020,2
Yucca brevifolia,34.12954717,-116.439575,https://www.inaturalist.org/observations/38362270,https://static.inaturalist.org/photos/60959731/medium.jpg,2020-02-05,No Evidence of Flowering,2020,2
Yucca brevifolia,34.0870244004,-116.188905754,https://www.inaturalist.org/observations/38320417,https://inaturalist-open-data.s3.amazonaws.com/photos/60885981/medium.jpeg,2020-01-29,No Evidence of Flowering,2020,1
Yucca jaegeriana,36.34615,-115.27871667,https://www.inaturalist.org/observations/38240335,https://inaturalist-open-data.s3.amazonaws.com/photos/60748459/medium.jpg,2020-02-02,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.35555,-115.5773083333,https://www.inaturalist.org/observations/38239545,https://inaturalist-open-data.s3.amazonaws.com/photos/60746573/medium.jpeg,2020-02-02,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.3530972222,-115.5238638889,https://www.inaturalist.org/observations/38233189,https://inaturalist-open-data.s3.amazonaws.com/photos/60735474/medium.jpeg,2020-02-02,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.3554222222,-115.5230027778,https://www.inaturalist.org/observations/38232989,https://inaturalist-open-data.s3.amazonaws.com/photos/60735099/medium.jpeg,2020-02-02,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.3541416667,-115.5242777778,https://www.inaturalist.org/observations/38232468,https://inaturalist-open-data.s3.amazonaws.com/photos/60733837/medium.jpeg,2020-02-02,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.3154916667,-115.60135,https://www.inaturalist.org/observations/38229692,https://inaturalist-open-data.s3.amazonaws.com/photos/60729404/medium.jpeg,2020-02-01,No Evidence of Flowering,2020,2
Yucca jaegeriana,35.272625,-115.6939611111,https://www.inaturalist.org/observations/38229506,https://inaturalist-open-data.s3.amazonaws.com/photos/60729009/medium.jpeg,2020-02-01,No Evidence of Flowering,2020,2
